"public_client_id","observed_features","shannon_index","berger_parker"
"01002183",89.6632940507852,3.43100310909073,0.101080855406596
"01002192",97.7580860513906,3.11577361527252,0.200584496915155
"01002885",96.8682308602267,3.49752694096201,0.102101405575915
"01003411",100.717349259263,3.1759175710924,0.209908614371202
"01003555",85.840194816634,2.12004953988684,0.565199239226237
"01003662",108.066611714019,3.27545218203287,0.152896970821543
"01003757",69.7553061705039,1.74416192054046,0.583569142273971
"01003758",85.6287643961694,2.81876636138303,0.26770886486988
"01004037",60.831215042471,1.81997175014767,0.573734749733265
"01004350",71.0373843897568,2.89313389885119,0.283481003850257
"01004575",112.027414409759,3.55838720592171,0.11968270167463
"01004596",80.3892721998026,2.8169408158169,0.357842000278332
"01005100",76.2363405009259,1.92317487705129,0.570997819733729
"01005890",63.9319663398323,2.51868288840248,0.321705246555643
"01005935",105.850712711653,3.56554794647566,0.123672125063784
"01007074",118.89839453852,3.44381919861981,0.125666836758362
"01008097",100.339048704471,3.23293451533976,0.188755392679872
"01008265",128.673169764105,3.58118237595117,0.135269286078768
"01008612",97.8809285408476,3.27772426066077,0.13387762675697
"01009390",98.8427047309879,3.17373709773574,0.26084334554901
"01010189",62.7968901553814,1.83624719091494,0.587326622442826
"01010353",81.4485364722841,2.79307206287663,0.273043558936772
"01010823",91.2448745301391,3.05613496527679,0.176508790648049
"01011802",58.2441947677199,2.62816791109012,0.238901516908661
"01012428",70.0940067709421,2.44194271893136,0.361553091803127
"01012516",99.899503879353,2.43529066593753,0.466530593310758
"01013541",114.034064812191,3.44182198794215,0.137774272858004
"01013762",98.9362136650355,3.35709130193957,0.191074824882869
"01013950",113.539456661446,3.50411497155059,0.16175720183699
"01014138",81.5980062457674,2.64967864403991,0.269842742496637
"01015440",41.8805653787828,1.40891885358249,0.688221923273183
"01016090",95.9106260935015,3.22995544195119,0.114116064387438
"01016929",71.0642768581455,1.7776502733059,0.601289604304866
"01017741",80.5935576819763,2.61070734497693,0.321055805538804
"01018937",99.2173497664104,2.81765427062712,0.365078628751682
"01020175",74.9661932524192,2.29251556466525,0.450248179245721
"01020229",106.318592566243,3.30336341926348,0.193811754882405
"01021167",83.9916067901249,2.71485345470671,0.356960616041193
"01022339",54.6353390647463,1.87071882740957,0.554390685160273
"01022407",57.7916086427077,1.80926231741057,0.564596186853458
"01022510",85.8641075582367,2.84108004403349,0.33121491858793
"01022858",102.029567667602,3.4566938450366,0.101451964559076
"01023349",92.7536538225942,3.3995683462388,0.169736048615299
"01023413",80.8671017178915,3.00610919537306,0.187734842510553
"01023946",104.219641309713,3.18453126273494,0.259683629447511
"01024256",74.368945680741,2.51156528739061,0.335482673841444
"01024630",53.1108854271858,1.61597369691485,0.657048754464907
"01025972",111.968366354941,2.97053919803018,0.288305422832491
"01026921",90.0204239055653,2.89845534844777,0.334369346384005
"01027114",81.6735365119933,3.00970070393791,0.230783504198172
"01027404",110.151351431633,3.43208407387878,0.114394396251798
"01027537",110.596189064936,3.15427556631663,0.237277914366563
"01028951",115.711516474669,3.22938360254439,0.228649626571415
"01029036",108.347696485049,3.25585317174935,0.180637379969384
"01029628",104.716498566281,3.05693407976785,0.259544463515331
"01030956",112.048580711611,3.08492262456398,0.285104606392355
"01031559",68.1534145318201,2.14417721139978,0.427517743656353
"01031642",109.022126722856,3.58640041853817,0.111239968455722
"01032098",121.847637801233,3.68222273185158,0.0997819733729183
"01032206",96.9086252903743,3.25600781779669,0.179524052511945
"01032698",88.9716224891597,3.40031991944257,0.129609871503456
"01032815",82.2576959029139,3.20856903297373,0.185137078443197
"01033859",78.6762504359382,2.48251648253133,0.416801966878508
"01034215",110.394784024126,3.51096325165284,0.150577538618546
"01034290",91.8993248618355,3.30556289635916,0.18309597810456
"01034766",90.0018140588973,2.73372943414923,0.236257364197245
"01035447",102.10239891174,3.20061792550684,0.208331400473164
"01035552",86.4529510533232,2.94012569675944,0.193579811662105
"01035670",100.327147835244,3.19109407222538,0.135315674722828
"01035805",124.050436960265,3.76322737953394,0.0850303845618593
"01036226",72.1482151577427,2.16337596820385,0.51393978754001
"01037286",109.901203135168,3.36553847604931,0.208748898269704
"01037387",83.7757585049911,2.906139199648,0.273182724868952
"01038044",89.3056293352261,2.8723716961756,0.19738368047502
"01039187",114.739361987691,3.41753086509402,0.128357378113838
"01039289",88.592431439479,2.80678797153125,0.357424502481792
"01039498",87.5665261353878,3.11600991945392,0.157675001159716
"01039976",123.33471853909,3.74148143056953,0.0955606067634643
"01040030",114.298155019198,3.37240800813235,0.132207635570812
"01040480",99.8481140893846,3.46235505570082,0.14060398014566
"01040891",119.656223198946,3.55947903985399,0.132114858282692
"01041461",117.631673738564,3.4218235606456,0.230319617757573
"01041616",95.1616288827508,3.37282210028797,0.115275780488936
"01041867",108.667068846008,3.46434510942068,0.114394396251798
"01042050",91.8164518609989,3.00911392151331,0.25365310571972
"01042388",49.7377656523295,2.69865233450396,0.205640859117688
"01043932",79.4743710617067,2.92258182458838,0.268775803683258
"01044249",105.83731303231,3.50348228623611,0.136846499976806
"01044589",98.6151471713158,3.06572035113247,0.213805260472236
"01044780",94.0794774999272,3.43559441593077,0.13359929489261
"01046903",81.0884275064343,2.44796552408938,0.448439022127383
"01047038",105.554496972619,3.31214776340495,0.171359651157397
"01047811",55.6177516810538,1.56614138371001,0.684139722595908
"01047962",95.2299196613068,3.09180848029594,0.136057893027787
"01048300",86.1470953479066,2.62771014688319,0.381129099596419
"01048590",94.356143254339,3.09084830645077,0.164401354548407
"01048768",119.167286558809,2.95382625598073,0.313355290624855
"01049187",97.9211091192011,3.33380156939436,0.149185879296748
"01049423",95.838424422606,3.25008409285206,0.198728951152758
"01049718",70.0972517936943,2.80099629774247,0.332745743841908
"01049882",105.995984357066,3.2678830453782,0.237509857586863
"01051449",77.1237012618962,2.993269564729,0.219882172844088
"01051853",133.309139966301,3.42082418965959,0.130815976249014
"01052106",119.423509403807,3.15891368451005,0.185740130815976
"01052191",50.3492574081228,2.38682654725775,0.276105209444728
"01052205",94.4277287372149,2.54749077381666,0.431878276197987
"01052215",118.580729647447,3.31783731426544,0.195667300644802
"01052933",109.533493308531,3.52534932339112,0.111611077608202
"01053715",71.9478164613657,2.50512906400446,0.347219000788607
"01054574",94.1607769487187,3.26143581317254,0.181286820986223
"01054605",109.278024468032,3.18067035633367,0.228927958435775
"01054953",98.8029231285693,3.06292179585002,0.153500023194322
"01055203",99.5792008579696,3.3132717695671,0.160040822006773
"01057091",128.77380563571,3.70375453936214,0.120796029132068
"01057221",100.604421196348,3.41442172682439,0.131604583198033
"01057494",77.3184779402945,3.02971153852665,0.136197058959967
"01057525",104.203238600869,3.37429062540533,0.12687294150392
"01057853",137.416398584031,3.60510836759979,0.165607459293965
"01058050",74.5372585086283,3.2447587665536,0.102750846592754
"01058129",80.415654044751,2.99188264133664,0.234262652502667
"01058434",93.7634094683544,3.13883170649439,0.2115322169133
"01058551",109.457008242175,2.89111046439428,0.223639653012942
"01059446",111.72575387544,3.16837647630445,0.271280790462495
"01061685",127.011856520993,3.19929644637509,0.230922670130352
"01061949",116.903720255364,3.33265694268726,0.220206893352507
"01061997",123.83639362482,3.4547281104372,0.164679686412766
"01062548",90.9758791541022,3.20923920278838,0.177575729461428
"01062832",80.9234016763068,2.60641223708738,0.332884909774087
"01063155",111.115505379498,3.10228715514695,0.236535696061604
"01063758",105.02929059838,3.27298172074315,0.26042584775247
"01063898",63.149058709327,2.73531315655547,0.269703576564457
"01064166",92.7926521357582,3.00614174393268,0.290485689103308
"01064217",52.3712012080351,2.27169031224887,0.488565199239226
"01065558",48.7664638241863,2.20303029674977,0.347404555364847
"01066219",83.8742042926465,3.18518681958778,0.153685577770562
"01068343",106.552262280477,3.1590933502506,0.229531010808554
"01068688",105.637164797069,3.45676123577205,0.0831748387994619
"01069664",106.132622730237,3.04416591949383,0.213619705895997
"01070019",112.144262804971,3.55145370875227,0.123996845572204
"01070030",109.307426998367,3.26505427645016,0.154242241499281
"01070121",113.043695406534,3.30401894227266,0.250823398432064
